"x"
"SLC31A1" 2.81243241831827e-06
"IFT172" 1
"ST7L" 1
"GFOD1" 0.922593827298863
"ADAM29" 1
"BET3L" 1
"PKN3" 1
"C15orf26" 3.37307504854108e-05
"CNTD1" 0.2494795702406
"COMMD1" 0.0351254526837343
"WASH7P" 0.00621524336346713
"OCM2" 0.00039876440943478
"NTRK2" 5.63094265953745e-09
"FOXN3" 5.2357424362475e-06
"MFGE8" 1
"PFKFB2" 0.00867050939446992
"TAS2R4" 1
"ENTHD1" 6.90015008042264e-05
"PRMT5" 3.13082080339682e-06
"ZSCAN12P1" 1
"HIST2H3A" 0.000455797591975654
"DCAF4" 0.0291309955466811
"LCLAT1" 1
"TSKU" 1
"PDLIM1" 0.000104526553755729
"KRTCAP3" 0.000973358279857202
"KCNS2" 1
"RNF126" 1
"CEP63" 1
"CLIC4" 2.74702208530946e-05
"ACR" 0.1657562618906
"KLK7" 1
"ALOX5AP" 1
"RIPK3" 1
"C19orf18" 0.00588894883029824
"BIRC6" 1
"ZNF16" 1.30224768171419e-08
"RFT1" 1
"APOC1P1" 2.39845372252321e-08
"SLC8A2" 5.77397760908248e-10
"TACC1" 0.0523978757212582
"SH3PXD2B" 1
"SAMHD1" 1.53203486620808e-05
"EPC2" 0.129152935800117
"C20orf85" 1
"ATP13A2" 0.0394858601372464
"LOC100131193" 1
"SNX18" 1
"MDM2" 0.000611307883096865
"CAPNS1" 2.07070342547223e-05
"SNORD110" 1
"PCDH20" 1
"KCNK9" 7.46612831833508e-09
"KLHDC3" 0.0020898136067318
"IPPK" 1
"EFHD2" 0.0173595556323044
"NBEA" 0.000114644108768516
"GALR3" 1
"ABCA6" 1
"CLDN3" 3.87995436986803e-09
"AKT2" 0.000171255825588046
"EGFR" 1
"RBM16" 1.98700197075345e-07
"ZDHHC3" 1
"SLC25A4" 1
"CYB5B" 0.015273245538142
"NDRG1" 0.000127385927100804
"CPXM1" NA
"FLJ43826" 2.68333393737462e-06
"CDHR4" 1
"ANKRD30BP2" 1
"ZNF285" 3.70002278362513e-06
"MRPL46" 9.12694839423058e-06
"FMO6P" 1
"FARP2" 1
"SNORD50A" 1
"LOC100270746" 1
"MAPKAPK3" 7.87713663544845e-05
"LDHAL6B" 1
"NCAM2" 1
"PRKD2" 9.16893584010891e-07
"ZFP36L1" 0.00344712573441138
"CYSLTR1" NA
"HIST1H2AJ" 0.00638186835587148
"CCNB2" 1.42291166392046e-06
"ZNF10" 7.48198132420361e-10
"TMEM175" 5.07284424677516e-05
"FAM134A" 1
"TIGD4" 1
"FLJ13197" 1
"PCNP" 0.0168962319276281
"TBC1D3G" 1
"LQK1" 0.073731854291356
"CREB1" 0.0229710276334374
"AFAP1AS" 8.81492813203444e-10
"NAA38" 0.00124714522414538
"C9orf57" NA
"FAM22F" 1
"TMPRSS3" 1
"C4orf32" 0.000655219694820945
"LAT" 1
"LOC392196" 1
"KCNA3" 0.303179446918861
"SKIV2L2" 0.000793661298181058
"ROPN1B" 1
"ZHX2" 5.62055118619052e-10
"CDT1" 0.213240729566723
"CD28" 1
"ZNF624" 0.000638878920094163
"41154" 6.63977456543878e-08
"SOHLH2" 1.46937471286772e-08
"MCOLN3" 1
"MASP2" 4.49662469005844e-06
"ZNRF3" 1
"GPATCH3" 1.0634403343683e-05
"AGL" 2.50682760784457e-09
"QRICH2" 1
"PSD4" 1
"PRR20B" 8.40621512868631e-07
"CCNB1IP1" 2.05318792348847e-05
"LOC100124692" 0.00043188500724652
"ENPP7" 1
"OBFC1" 1
"KCNG3" 1
"ENPEP" 1.49926550036705e-06
"C14orf79" 1
"GIYD1" 1
"MIR93" 1
"SCT" NA
"SKI" 5.55618165056589e-06
"SHISA4" 1
"SEC61G" 1
"CAPN11" NA
"ATXN7L3" 7.10525095727336e-05
"SNORA1" 1
"FAIM" 1
"DBNDD1" 1
"ANKRD36" 7.94616184967422e-07
"GABRP" 1.59216785691544e-08
"AWAT2" 1
"TACSTD2" 2.06707489373896e-06
"PPP2R2A" 1
"EIF3J" 1.00252877653517e-07
"ZNF541" 0.000452392353643395
"TEKT4" 1
"PVALB" 1
"NCRNA00168" NA
"F10" 1
"FAM134C" 1
"COMP" 0.157387055653289
"SCLT1" 1
"TAL1" 1
"LOC493754" 7.93864072149232e-09
"ACSL1" 2.42129207646516e-05
"ABCC5" 0.00119588914829991
"RBBP7" 4.27873926319304e-07
"ABL1" 3.74373792409312e-06
"PTPRG" 0.00104505453894705
"NCOR1" 2.25119612970485e-05
"TXNRD1" 2.57446967463708e-08
"SPINK4" 1
"UBE2H" 2.61752919778224e-06
"BRDT" 8.9847964228964e-08
"FAM156A" 1
"C8orf31" 1
"SLC6A8" 7.20090987306884e-06
"CCNE2" 0.000274733060030346
"CALCR" 0.691682204512774
"CDC45" 9.13884025885617e-06
"CWC22" 1
"PPP1CB" 3.3789105695391e-06
"ABHD8" 1
"ARF5" 8.82610943457835e-05
"SLC24A4" 0.0075330127713686
"CCT3" 2.25068641412453e-08
"ZNF121" 1
"SLC5A10" 1
"SLC3A2" 5.21788869800379e-07
"OR13A1" NA
"RAD50" 1
"IER5" 1.47237084025843e-06
